State,District,District_Id,Year,Season,Crop,Crop_Id,Area,Production
Tamil Nadu,DHARMAPURI,3,2011,Whole Year ,Tapioca,19,18049,588414
Tamil Nadu,DHARMAPURI,3,2011,Whole Year ,Tobacco,25,22,19
Tamil Nadu,DHARMAPURI,3,2011,Whole Year ,Turmeric,20,14009,80426
Tamil Nadu,DHARMAPURI,3,2011,Whole Year ,Urad,21,6786,4903
Tamil Nadu,DHARMAPURI,3,2012,Kharif     ,Arhar/Tur,1,4293,3559
Tamil Nadu,DHARMAPURI,3,2012,Kharif     ,Castor seed,5,963,53.16
Tamil Nadu,DHARMAPURI,3,2012,Kharif     ,Cotton(lint),8,13662,41593
Tamil Nadu,DHARMAPURI,3,2012,Kharif     ,Groundnut,10,12043,26805
Tamil Nadu,DHARMAPURI,3,2012,Kharif     ,Horse-gram,24,15684,8864
Tamil Nadu,DHARMAPURI,3,2012,Kharif     ,Maize,12,2503,8868
Tamil Nadu,DHARMAPURI,3,2012,Kharif     ,Moong(Green Gram),13,519,139
Tamil Nadu,DHARMAPURI,3,2012,Kharif     ,Ragi,15,8753,21017
Tamil Nadu,DHARMAPURI,3,2012,Kharif     ,Rice,0,12003,53669
Tamil Nadu,DHARMAPURI,3,2012,Kharif     ,Sunflower,17,122,122
Tamil Nadu,DHARMAPURI,3,2012,Kharif     ,Urad,21,2781,2048
Tamil Nadu,DHARMAPURI,3,2012,Rabi       ,Gram,28,2054,949
Tamil Nadu,DHARMAPURI,3,2012,Whole Year ,Sugarcane,16,16102,1299947
Tamil Nadu,DHARMAPURI,3,2013,Kharif     ,Bajra,2,405,904
Tamil Nadu,DHARMAPURI,3,2013,Kharif     ,Castor seed,5,187,64
Tamil Nadu,DHARMAPURI,3,2013,Kharif     ,Cotton(lint),8,11462,33815
Tamil Nadu,DHARMAPURI,3,2013,Kharif     ,Groundnut,10,10083,25418
Tamil Nadu,DHARMAPURI,3,2013,Kharif     ,Horse-gram,24,2353,1820
Tamil Nadu,DHARMAPURI,3,2013,Kharif     ,Jowar,11,17589,18622
Tamil Nadu,DHARMAPURI,3,2013,Kharif     ,Maize,12,11967,81069
Tamil Nadu,DHARMAPURI,3,2013,Kharif     ,Moong(Green Gram),13,1801,1013
Tamil Nadu,DHARMAPURI,3,2013,Kharif     ,Onion,14,129,1500
Tamil Nadu,DHARMAPURI,3,2013,Kharif     ,Ragi,15,20268,60152
Tamil Nadu,DHARMAPURI,3,2013,Kharif     ,Rice,0,26689,132535
Tamil Nadu,DHARMAPURI,3,2013,Kharif     ,Sunflower,17,87,39
Tamil Nadu,DHARMAPURI,3,2013,Kharif     ,Urad,21,7259,4885
Tamil Nadu,DHARMAPURI,3,2013,Rabi       ,Bajra,2,67,134
Tamil Nadu,DHARMAPURI,3,2013,Rabi       ,Cotton(lint),8,1024,2641
Tamil Nadu,DHARMAPURI,3,2013,Rabi       ,Groundnut,10,3574,8180
Tamil Nadu,DHARMAPURI,3,2013,Rabi       ,Horse-gram,24,21170,16386
Tamil Nadu,DHARMAPURI,3,2013,Rabi       ,Jowar,11,187,403
Tamil Nadu,DHARMAPURI,3,2013,Rabi       ,Maize,12,1468,7343
Tamil Nadu,DHARMAPURI,3,2013,Rabi       ,Moong(Green Gram),13,103,83
Tamil Nadu,DHARMAPURI,3,2013,Rabi       ,Onion,14,24,203
Tamil Nadu,DHARMAPURI,3,2013,Rabi       ,Ragi,15,8339,34782
Tamil Nadu,DHARMAPURI,3,2013,Rabi       ,Sunflower,17,44,160
Tamil Nadu,DHARMAPURI,3,2013,Rabi       ,Urad,21,964,823
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Arecanut,40,317,682
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Arhar/Tur,1,10155,11044
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Banana,3,619,25710
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Coconut ,6,5472,35400000
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Coriander,7,10,3
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Dry chillies,9,273,74
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Garlic,52,2,1
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Gram,28,4388,2699
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Small millets,22,12678,13901
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Sugarcane,16,8433,615686
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Sweet potato,18,179,3779
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Tapioca,19,17635,409393
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Tobacco,25,30,35
Tamil Nadu,DHARMAPURI,3,2013,Whole Year ,Turmeric,20,5759,10645
Tamil Nadu,DINDIGUL,4,1997,Kharif     ,Banana,3,1224,21498
Tamil Nadu,DINDIGUL,4,1997,Kharif     ,Horse-gram,24,5841,4810
Tamil Nadu,DINDIGUL,4,1997,Kharif     ,Onion,14,5199,36807
Tamil Nadu,DINDIGUL,4,1997,Kharif     ,Sesamum,23,3236,1620
Tamil Nadu,DINDIGUL,4,1997,Kharif     ,Small millets,22,1645,1390
Tamil Nadu,DINDIGUL,4,1997,Kharif     ,Tobacco,25,703,977
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Arhar/Tur,1,2272,2150
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Bajra,2,7888,15870
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Banana,3,3091,55670
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Black pepper,26,636,230
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Cardamom,27,362,40
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Cashewnut,4,405,250
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Castor seed,5,345,140
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Coriander,7,156,40
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Cotton(lint),8,7844,24770
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Dry chillies,9,2241,1420
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Dry ginger,72,18,570
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Garlic,52,822,5010
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Gram,28,224,110
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Groundnut,10,31997,69690
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Jowar,11,56940,59300
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Maize,12,25017,49310
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Moong(Green Gram),13,5757,2060
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Onion,14,4620,29180
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Potato,73,2001,29730
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Pulses total,29,38365,18350
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Ragi,15,212,470
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Rice,0,27589,136520
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Small millets,22,1050,30
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Sugarcane,16,6826,5749000
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Sunflower,17,929,1050
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Sweet potato,18,12,180
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Tapioca,19,361,13540
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Tobacco,25,1460,2120
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Total foodgrain,30,157882,281340
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Turmeric,20,34,210
Tamil Nadu,DINDIGUL,4,1997,Whole Year ,Urad,21,6575,5590
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Arhar/Tur,1,3707,2387
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Bajra,2,10952,26840
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Cotton(lint),8,12558,31723
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Dry ginger,72,10,317
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Groundnut,10,37262,90554
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Horse-gram,24,7157,3972
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Jowar,11,50088,76462
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Maize,12,21767,42903
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Moong(Green Gram),13,6196,3860
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Pulses total,29,48523,21943
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Ragi,15,635,1188
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Rice,0,27278,93305
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Sesamum,23,6566,3534
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Small millets,22,10100,3000
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Sunflower,17,827,1281
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Total foodgrain,30,163104,26566
Tamil Nadu,DINDIGUL,4,1998,Kharif     ,Urad,21,11284,7278
Tamil Nadu,DINDIGUL,4,1998,Rabi       ,Gram,28,703,473
Tamil Nadu,DINDIGUL,4,1998,Whole Year ,Banana,3,2557,46054
Tamil Nadu,DINDIGUL,4,1998,Whole Year ,Black pepper,26,106,38
Tamil Nadu,DINDIGUL,4,1998,Whole Year ,Cashewnut,4,8,2
Tamil Nadu,DINDIGUL,4,1998,Whole Year ,Castor seed,5,364,75
Tamil Nadu,DINDIGUL,4,1998,Whole Year ,Coriander,7,611,135
Tamil Nadu,DINDIGUL,4,1998,Whole Year ,Dry chillies,9,1649,1044
Tamil Nadu,DINDIGUL,4,1998,Whole Year ,Onion,14,5639,35622
Tamil Nadu,DINDIGUL,4,1998,Whole Year ,Potato,73,912,13548
Tamil Nadu,DINDIGUL,4,1998,Whole Year ,Sugarcane,16,7051,886010
Tamil Nadu,DINDIGUL,4,1998,Whole Year ,Sweet potato,18,12,208
Tamil Nadu,DINDIGUL,4,1998,Whole Year ,Tapioca,19,133,4940
Tamil Nadu,DINDIGUL,4,1998,Whole Year ,Tobacco,25,850,1107
Tamil Nadu,DINDIGUL,4,1998,Whole Year ,Turmeric,20,11,67
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Arhar/Tur,1,1980,1632
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Bajra,2,9810,21724
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Castor seed,5,309,127
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Cotton(lint),8,7287,18306
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Dry ginger,72,15,335
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Groundnut,10,31033,71160
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Horse-gram,24,7404,4405
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Jowar,11,61099,83697
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Korra,33,160,45
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Maize,12,40500,80317
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Mesta,76,5,23
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Moong(Green Gram),13,6737,4608
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Ragi,15,664,1127
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Rice,0,28437,118998
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Sesamum,23,4888,2269
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Sunflower,17,963,1214
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Urad,21,11091,7575
Tamil Nadu,DINDIGUL,4,1999,Kharif     ,Varagu,39,105,93
Tamil Nadu,DINDIGUL,4,1999,Rabi       ,Gram,28,465,239
Tamil Nadu,DINDIGUL,4,1999,Rabi       ,Samai,34,1509,1426
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Banana,3,1224,21498
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Black pepper,26,92,33
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Cashewnut,4,10,3
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Coriander,7,355,83
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Dry chillies,9,2023,1079
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Garlic,52,191,1165
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Guar seed,35,6655,63883
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Onion,14,5199,36807
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Potato,73,855,11350
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Sugarcane,16,6655,799113
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Sweet potato,18,127,1540
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Tapioca,19,294,10433
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Tobacco,25,703,977
Tamil Nadu,DINDIGUL,4,1999,Whole Year ,Turmeric,20,56,316
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Arhar/Tur,1,2969,2447
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Bajra,2,28579,60215
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Castor seed,5,645,264
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Cotton(lint),8,7502,22288
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Dry ginger,72,27,715
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Groundnut,10,29351,66845
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Horse-gram,24,5875,3304
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Jowar,11,65117,107294
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Maize,12,38561,76472
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Moong(Green Gram),13,5990,3468
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Other Cereals & Millets,36,1520,1394
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Other Kharif pulses,37,33913,6959
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Ragi,15,604,1094
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Rice,0,25246,111460
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Sesamum,23,6269,3669
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Sunflower,17,377,466
Tamil Nadu,DINDIGUL,4,2000,Kharif     ,Urad,21,13882,9481
Tamil Nadu,DINDIGUL,4,2000,Rabi       ,Gram,28,419,215
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Banana,3,2156,37867
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Black pepper,26,790,286
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Cardamom,27,9,1
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Cashewnut,4,247,95
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Coriander,7,319,74
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Dry chillies,9,1151,582
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Garlic,52,335,2043
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Onion,14,2954,20913
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Potato,73,900,10877
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Sannhamp,32,615,448
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Sugarcane,16,7163,860112
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Sweet potato,18,270,3273
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Tapioca,19,683,24237
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Tobacco,25,650,903
Tamil Nadu,DINDIGUL,4,2000,Whole Year ,Turmeric,20,50,272
Tamil Nadu,DINDIGUL,4,2001,Kharif     ,Arhar/Tur,1,1618,1010
Tamil Nadu,DINDIGUL,4,2001,Kharif     ,Bajra,2,5043,6040
Tamil Nadu,DINDIGUL,4,2001,Kharif     ,Cotton(lint),8,4092,8910
Tamil Nadu,DINDIGUL,4,2001,Kharif     ,Groundnut,10,12476,34940
Tamil Nadu,DINDIGUL,4,2001,Kharif     ,Jowar,11,42152,57840
Tamil Nadu,DINDIGUL,4,2001,Kharif     ,Moong(Green Gram),13,2949,1750
Tamil Nadu,DINDIGUL,4,2001,Kharif     ,Ragi,15,286,550
Tamil Nadu,DINDIGUL,4,2001,Kharif     ,Rice,0,16106,76330
Tamil Nadu,DINDIGUL,4,2001,Kharif     ,Sesamum,23,1964,990
Tamil Nadu,DINDIGUL,4,2001,Kharif     ,Sunflower,17,312,440
Tamil Nadu,DINDIGUL,4,2001,Kharif     ,Urad,21,4112,2210
Tamil Nadu,DINDIGUL,4,2001,Whole Year ,Sugarcane,16,7437,778600
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Arhar/Tur,1,1335,358
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Bajra,2,5062,5137
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Castor seed,5,52,21
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Cotton(lint),8,1859,1949
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Groundnut,10,9365,17172
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Horse-gram,24,3551,918
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Jowar,11,44456,40089
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Korra,33,25,7
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Maize,12,31125,61590
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Moong(Green Gram),13,3554,1020
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Other Kharif pulses,37,13840,2839
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Ragi,15,369,522
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Rice,0,15372,52709
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Samai,34,342,247
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Sesamum,23,1096,430
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Small millets,22,16,10
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Sunflower,17,270,348
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Urad,21,6043,2715
Tamil Nadu,DINDIGUL,4,2002,Kharif     ,Varagu,39,141,157
Tamil Nadu,DINDIGUL,4,2002,Rabi       ,Gram,28,402,203
Tamil Nadu,DINDIGUL,4,2002,Rabi       ,Wheat,31,1,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Apple,77,3,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Banana,3,3325,85802
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Beans & Mutter(Vegetable),42,674,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Beet Root,43,30,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Bhindi,44,287,1070
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Bitter Gourd,45,137,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Bottle Gourd,46,9,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Brinjal,47,641,3285
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Cabbage,70,24,1409
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Carrot,74,678,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Cashewnut,4,601,182
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Cauliflower,48,179,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Citrus Fruit,49,2731,3028
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Coconut ,6,24277,211500
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Coriander,7,175,33
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Cucumber,50,43,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Drum Stick,51,1309,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Dry chillies,9,1203,1100
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Dry ginger,72,2,32
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Garlic,52,439,2677
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Grapes,53,226,3298
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Jack Fruit,54,279,3158
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Lab-Lab,55,749,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Mango,56,13164,32533
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Onion,14,2367,18892
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Orange,57,1876,2911
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Other Citrus Fruit,58,136,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Other Fresh Fruits,59,924,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Other Vegetables,60,307,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Papaya,61,4,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Peach,78,17,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Pear,79,1275,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Pineapple,75,67,1937
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Plums,80,374,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Pome Fruit,62,1667,8722
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Pome Granet,63,254,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Potato,73,2745,38102
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Pump Kin,71,11,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Redish,64,39,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Snak Guard,66,71,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Sugarcane,16,5770,468450
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Sweet potato,18,64,874
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Tapioca,19,205,6476
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Tobacco,25,1853,2711
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Tomato,67,1781,7609
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Turmeric,20,38,142
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Turnip,81,1,0
Tamil Nadu,DINDIGUL,4,2002,Whole Year ,Water Melon,68,9,0
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Arhar/Tur,1,1210,787
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Bajra,2,4614,5614
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Castor seed,5,39,16
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Cotton(lint),8,2095,2694
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Dry ginger,72,5,71
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Groundnut,10,9461,17197
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Horse-gram,24,4630,1623
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Jowar,11,53798,48616
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Korra,33,14,4
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Maize,12,35153,69615
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Moong(Green Gram),13,4126,2378
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Other Kharif pulses,37,15265,3131
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Ragi,15,233,342
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Rice,0,11437,32378
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Sesamum,23,1342,630
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Small millets,22,446,331
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Sunflower,17,366,517
Tamil Nadu,DINDIGUL,4,2003,Kharif     ,Urad,21,5817,2378
Tamil Nadu,DINDIGUL,4,2003,Rabi       ,Gram,28,394,200
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Apple,77,4,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Ash Gourd,41,1,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Banana,3,3018,106762
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Beans & Mutter(Vegetable),42,871,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Beet Root,43,33,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Bhindi,44,419,2935
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Bitter Gourd,45,151,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Black pepper,26,791,286
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Bottle Gourd,46,7,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Brinjal,47,444,4964
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Cabbage,70,16,1017
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Cardamom,27,260,26
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Carrot,74,639,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Cashewnut,4,609,210
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Cauliflower,48,211,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Citrus Fruit,49,2814,2937
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Coconut ,6,23987,97400
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Coriander,7,197,57
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Cucumber,50,87,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Drum Stick,51,1535,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Dry chillies,9,1563,574
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Garlic,52,342,2085
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Grapes,53,166,4002
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Jack Fruit,54,339,3275
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Lab-Lab,55,1648,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Mango,56,13349,46298
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Onion,14,2876,22539
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Orange,57,1890,3709
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Other Citrus Fruit,58,185,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Other Fresh Fruits,59,1113,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Other Vegetables,60,362,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Papaya,61,10,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Peach,78,21,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Pear,79,1275,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Pineapple,75,35,1112
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Plums,80,413,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Pome Fruit,62,958,6726
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Pome Granet,63,253,0
Tamil Nadu,DINDIGUL,4,2003,Whole Year ,Potato,73,2377,33241
